Time,Temp,Pressure,KE,U
12.240000,124.902161,1.619896,98.137710,-26.357727
12.250000,125.418870,1.684509,98.543697,-26.765633
12.260000,125.810862,1.737844,98.851691,-27.073464
12.270000,126.065887,1.778433,99.052068,-27.272405
12.280000,126.196969,1.807135,99.155062,-27.373588
12.290000,126.227970,1.825627,99.179420,-27.390761
12.300000,126.183322,1.836684,99.144340,-27.359915
12.310000,126.082835,1.841340,99.065385,-27.280023
12.320000,125.940825,1.841176,98.953806,-27.167869
12.330000,125.768229,1.837515,98.818194,-27.037123
12.340000,125.576818,1.831092,98.667799,-26.885895
12.350000,125.383352,1.824255,98.515790,-26.743640
12.360000,125.211329,1.818303,98.380629,-26.606926
12.370000,125.089672,1.816409,98.285040,-26.509709
12.380000,125.047946,1.821285,98.252255,-26.475629
12.390000,125.108916,1.835224,98.300161,-26.528482
12.400000,125.281415,1.858514,98.435696,-26.664353
12.410000,125.557055,1.890802,98.652271,-26.887551
12.420000,125.912098,1.929371,98.931235,-27.168124
12.430000,126.313489,1.971108,99.246614,-27.479703
12.440000,126.726582,2.013430,99.571188,-27.811143
12.450000,127.121425,2.052277,99.881422,-28.111300
12.460000,127.476369,2.086691,100.160308,-28.390634
12.470000,127.778701,2.114878,100.397855,-28.628195
12.480000,128.023569,2.136016,100.590252,-28.814861
12.490000,128.212017,2.150309,100.738319,-28.957076
12.500000,128.348674,2.158559,100.845693,-29.069432
12.510000,128.440034,2.160609,100.917476,-29.140723
12.520000,128.493517,2.156878,100.959498,-29.171311
12.530000,128.516299,2.149216,100.977398,-29.194298
12.540000,128.514865,2.137565,100.976272,-29.198309
12.550000,128.495280,2.122308,100.960884,-29.182576
12.560000,128.462776,2.104249,100.935345,-29.156790
12.570000,128.421973,2.083906,100.903285,-29.124562
12.580000,128.376802,2.061740,100.867793,-29.088912
12.590000,128.330403,2.038154,100.831336,-29.052340
12.600000,128.285435,2.013500,100.796005,-29.016935
12.610000,128.243946,1.988070,100.763406,-28.984344
12.620000,128.207396,1.962554,100.734688,-28.966492
12.630000,128.176145,1.936159,100.710134,-28.942022
12.640000,128.149466,1.909386,100.689172,-28.921209
12.650000,128.125819,1.882187,100.670591,-28.902847
12.660000,128.102650,1.854181,100.652387,-28.879525
12.670000,128.076345,1.825348,100.631719,-28.853724
12.680000,128.042021,1.795340,100.604750,-28.821748
12.690000,127.993724,1.763948,100.566802,-28.784296
12.700000,127.925037,1.730451,100.512834,-28.730805
12.710000,127.829132,1.694351,100.437480,-28.656029
12.720000,127.699332,1.654939,100.335493,-28.549115
12.730000,127.530114,1.613038,100.202536,-28.432949
12.740000,127.318012,1.567121,100.035884,-28.272064
12.750000,127.063457,1.517430,99.835876,-28.066602
12.760000,126.772835,1.465462,99.607530,-27.837870
12.770000,126.460239,1.412471,99.361918,-27.591425
12.780000,126.148333,1.359987,99.116848,-27.328694
12.790000,125.866787,1.311786,98.895632,-27.095318
12.800000,125.646716,1.271271,98.722719,-26.926841
12.810000,125.512953,1.240093,98.617619,-26.826866
12.820000,125.476047,1.219040,98.588621,-26.798530
12.830000,125.526199,1.207283,98.628027,-26.834215
12.840000,125.633498,1.202637,98.712334,-26.920965
12.850000,125.755194,1.201050,98.807952,-27.019072
12.860000,125.847045,1.198557,98.880121,-27.093120
12.870000,125.874276,1.192058,98.901517,-27.115418
12.880000,125.819193,1.179777,98.858237,-27.066508
12.890000,125.684502,1.162251,98.752408,-26.954024
12.900000,125.492097,1.141522,98.601232,-26.795412
12.910000,125.277974,1.121160,98.432992,-26.624790
12.920000,125.085879,1.105208,98.282060,-26.476990
12.930000,124.960105,1.096781,98.183238,-26.365115
12.940000,124.937782,1.100226,98.165698,-26.340737
12.950000,125.043198,1.117734,98.248525,-26.423000
12.960000,125.284750,1.149774,98.438316,-26.613065
12.970000,125.654709,1.195285,98.728999,-26.899234
12.980000,126.131686,1.252611,99.103768,-27.275418
12.990000,126.685107,1.318497,99.538600,-27.711844
13.000000,127.280642,1.389749,100.006522,-28.186718
13.010000,127.884309,1.462707,100.480834,-28.667804
13.020000,128.465727,1.534023,100.937663,-29.125627
13.030000,129.000533,1.601114,101.357869,-29.541046
13.040000,129.470829,1.661990,101.727389,-29.899961
13.050000,129.864555,1.715932,102.036745,-30.209430
13.060000,130.174465,1.761538,102.280247,-30.452891
13.070000,130.397441,1.798060,102.455443,-30.622420
13.080000,130.533771,1.826049,102.562559,-30.734712
13.090000,130.586118,1.844706,102.603689,-30.770020
13.100000,130.559546,1.855383,102.582811,-30.754142
13.110000,130.461963,1.857859,102.506139,-30.671394
13.120000,130.303832,1.854301,102.381893,-30.557350
13.130000,130.098092,1.844557,102.220240,-30.389377
13.140000,129.859535,1.831019,102.032801,-30.201089
13.150000,129.603690,1.815229,101.831780,-30.004703
13.160000,129.345689,1.798705,101.629064,-29.812254
13.170000,129.098507,1.782069,101.434849,-29.617519
13.180000,128.871844,1.766817,101.256756,-29.439093
13.190000,128.671510,1.753377,101.099350,-29.276086
13.200000,128.499146,1.742265,100.963921,-29.135230
13.210000,128.353386,1.734171,100.849395,-29.031808
13.220000,128.231025,1.727723,100.753254,-28.935820
13.230000,128.128393,1.723128,100.672614,-28.855365
13.240000,128.042344,1.720140,100.605004,-28.787813
13.250000,127.970609,1.718344,100.548641,-28.725981
13.260000,127.911931,1.718321,100.502536,-28.685271
13.270000,127.865464,1.718803,100.466027,-28.637806
13.280000,127.829895,1.720811,100.438079,-28.609923
13.290000,127.803079,1.723876,100.417010,-28.594501
13.300000,127.781885,1.726953,100.400357,-28.572607
13.310000,127.761960,1.729826,100.384702,-28.546353
13.320000,127.737812,1.732642,100.365728,-28.527716
13.330000,127.703097,1.734311,100.338452,-28.500815
13.340000,127.651379,1.734439,100.297816,-28.466183
13.350000,127.575926,1.731911,100.238531,-28.407302
13.360000,127.470254,1.726618,100.155503,-28.330117
13.370000,127.329059,1.717398,100.044564,-28.214026
13.380000,127.148952,1.704706,99.903051,-28.072662
13.390000,126.930161,1.688171,99.731143,-27.895172
13.400000,126.678338,1.669109,99.533281,-27.702320
13.410000,126.406226,1.648081,99.319479,-27.487598
13.420000,126.134888,1.627574,99.106284,-27.278572
13.430000,125.892959,1.609803,98.916197,-27.086868
13.440000,125.713186,1.597803,98.774946,-26.938599
13.450000,125.626303,1.595101,98.706680,-26.874666
13.460000,125.653595,1.602941,98.728124,-26.895762
13.470000,125.800929,1.622312,98.843887,-27.017524
13.480000,126.056549,1.651897,99.044731,-27.225200
13.490000,126.394054,1.689017,99.309915,-27.492083
13.500000,126.779218,1.730494,99.612544,-27.790942
13.510000,127.177470,1.773784,99.925458,-28.110615
13.520000,127.559836,1.815658,100.225890,-28.417434
13.530000,127.905915,1.853638,100.497809,-28.684226
13.540000,128.204199,1.887704,100.732176,-28.929496
13.550000,128.450771,1.916185,100.925912,-29.122934
13.560000,128.647105,1.939561,101.080175,-29.276764
13.570000,128.798036,1.958396,101.198763,-29.400316
13.580000,128.909911,1.972719,101.286666,-29.487746
13.590000,128.989065,1.982824,101.348858,-29.538628
13.600000,129.041284,1.989911,101.389888,-29.573778
13.610000,129.071296,1.994418,101.413468,-29.597122
13.620000,129.082604,1.996446,101.422354,-29.605843
13.630000,129.077936,1.996502,101.418686,-29.607545
13.640000,129.059198,1.994557,101.403963,-29.598213
13.650000,129.027758,1.990770,101.379260,-29.578887
13.660000,128.984497,1.985042,101.345269,-29.544927
13.670000,128.930053,1.977486,101.302491,-29.496656
13.680000,128.865271,1.968718,101.251591,-29.445724
13.690000,128.791571,1.958934,101.193684,-29.393236
13.700000,128.711224,1.947704,101.130554,-29.324531
13.710000,128.627449,1.936095,101.064731,-29.258533
13.720000,128.544617,1.924567,100.999648,-29.198668
13.730000,128.468180,1.913439,100.939590,-29.143745
13.740000,128.404110,1.903074,100.889249,-29.093132
13.750000,128.358326,1.894284,100.853276,-29.056928
13.760000,128.335999,1.887329,100.835733,-29.033795
13.770000,128.340406,1.882981,100.839197,-29.037264
13.780000,128.372122,1.880579,100.864116,-29.051475
13.790000,128.428276,1.881007,100.908237,-29.101448
13.800000,128.502255,1.882695,100.966364,-29.160129
13.810000,128.584286,1.884471,101.030817,-29.214357
13.820000,128.661976,1.886327,101.091859,-29.281657
13.830000,128.721181,1.885756,101.138377,-29.323532
13.840000,128.747256,1.882093,101.158865,-29.344828
13.850000,128.726292,1.873578,101.142393,-29.323684
13.860000,128.645997,1.859791,101.079304,-29.266696
13.870000,128.496809,1.838961,100.962085,-29.144511
13.880000,128.273072,1.811338,100.786291,-28.968898
13.890000,127.974481,1.776527,100.551683,-28.728607
13.900000,127.607328,1.735704,100.263205,-28.439587
13.910000,127.185390,1.689585,99.931681,-28.096161
13.920000,126.730799,1.641060,99.574501,-27.732149
13.930000,126.273080,1.593225,99.214864,-27.376402
13.940000,125.846226,1.547935,98.879477,-27.022899
13.950000,125.484517,1.510124,98.595276,-26.737195
13.960000,125.217678,1.481932,98.385617,-26.526495
13.970000,125.066226,1.465341,98.266618,-26.407051
13.980000,125.038908,1.461229,98.245154,-26.385720
13.990000,125.133092,1.469397,98.319156,-26.460265
14.000000,125.337138,1.488789,98.479478,-26.621387
14.010000,125.634093,1.517816,98.712801,-26.855554
14.020000,126.005050,1.554660,99.004268,-27.147844
14.030000,126.431218,1.597469,99.339115,-27.483438
14.040000,126.895045,1.644465,99.703552,-27.848546
14.050000,127.380341,1.693963,100.084857,-28.230463
14.060000,127.872286,1.744387,100.471386,-28.617584
14.070000,128.357253,1.793787,100.852433,-28.988152
14.080000,128.822677,1.841502,101.218125,-29.348851
14.090000,129.257446,1.885832,101.559730,-29.679958
14.100000,129.651881,1.926395,101.869644,-29.990205
14.110000,129.997978,1.961810,102.141579,-30.262413
14.120000,130.289220,1.991562,102.370412,-30.496943
14.130000,130.520424,2.015055,102.552073,-30.689708
14.140000,130.687907,2.031401,102.683667,-30.826909
14.150000,130.789466,2.040348,102.763464,-30.906705
14.160000,130.824898,2.042112,102.791303,-30.934469
14.170000,130.796650,2.037177,102.769108,-30.917510
14.180000,130.710778,2.025684,102.701637,-30.849577
14.190000,130.577881,2.008670,102.597218,-30.738891
14.200000,130.413676,1.988130,102.468199,-30.608901
14.210000,130.238434,1.965530,102.330508,-30.464559
14.220000,130.075593,1.943567,102.202562,-30.335409
14.230000,129.948919,1.924236,102.103032,-30.234870
14.240000,129.878197,1.909389,102.047464,-30.178720
14.250000,129.874978,1.900108,102.044935,-30.176198
14.260000,129.939663,1.896442,102.095759,-30.227646
14.270000,130.061023,1.897371,102.191114,-30.324122
14.280000,130.218488,1.901236,102.314837,-30.454675
14.290000,130.386003,1.905177,102.446456,-30.587716
14.300000,130.536766,1.906959,102.564913,-30.707435
14.310000,130.647168,1.904867,102.651657,-30.806122
14.320000,130.698873,1.896286,102.692283,-30.847345
14.330000,130.680384,1.881354,102.677756,-30.849430
14.340000,130.587103,1.858523,102.604464,-30.781532
14.350000,130.420434,1.828250,102.473509,-30.650271
14.360000,130.187332,1.791765,102.290357,-30.472076
14.370000,129.899195,1.749571,102.063963,-30.239551
14.380000,129.570718,1.704155,101.805873,-29.986136
14.390000,129.219037,1.656840,101.529552,-29.714411
14.400000,128.862495,1.609549,101.249410,-29.438936
14.410000,128.519523,1.563976,100.979932,-29.168731
14.420000,128.207469,1.522173,100.734745,-28.922972
14.430000,127.941045,1.486161,100.525411,-28.724365
14.440000,127.729815,1.456057,100.359445,-28.558482
14.450000,127.575851,1.432702,100.238472,-28.438061
14.460000,127.472628,1.415895,100.157369,-28.363402
14.470000,127.405567,1.404462,100.104678,-28.322927
14.480000,127.355424,1.396094,100.065279,-28.284694
14.490000,127.304534,1.390027,100.025295,-28.250864
14.500000,127.244102,1.384868,99.977812,-28.197813
14.510000,127.179314,1.381643,99.926907,-28.140462
14.520000,127.130650,1.382960,99.888671,-28.111404
14.530000,127.129683,1.389825,99.887911,-28.092345
14.540000,127.209541,1.407338,99.950656,-28.159095
14.550000,127.394467,1.436485,100.095956,-28.303817
14.560000,127.692373,1.478368,100.330026,-28.543727
14.570000,128.092911,1.531448,100.644736,-28.859504
14.580000,128.571637,1.593798,101.020878,-29.242458
14.590000,129.097387,1.661878,101.433969,-29.656886
14.600000,129.638863,1.733015,101.859416,-30.088785
14.610000,130.169083,1.804425,102.276018,-30.517026
14.620000,130.667296,1.873148,102.667473,-30.908889
14.630000,131.118959,1.937708,103.022351,-31.258423
14.640000,131.514880,1.997367,103.333434,-31.569473
14.650000,131.850244,2.050871,103.596934,-31.827316
14.660000,132.123949,2.098041,103.811989,-32.036600
14.670000,132.337531,2.139220,103.979804,-32.209498
14.680000,132.494443,2.173807,104.103092,-32.332359
14.690000,132.599492,2.202309,104.185631,-32.414475
14.700000,132.658280,2.224639,104.231822,-32.449330
14.710000,132.676525,2.242171,104.246157,-32.463287
14.720000,132.659840,2.254899,104.233047,-32.449926
14.730000,132.613263,2.263022,104.196451,-32.407595
14.740000,132.540923,2.267178,104.139612,-32.345089
14.750000,132.446424,2.267731,104.065363,-32.265266
14.760000,132.332623,2.265226,103.975948,-32.175748
14.770000,132.201470,2.259688,103.872898,-32.072626
14.780000,132.054181,2.251329,103.757171,-31.956871
14.790000,131.891485,2.240323,103.629338,-31.829050
14.800000,131.713636,2.226581,103.489599,-31.683892
14.810000,131.520601,2.211175,103.337929,-31.543264
14.820000,131.312175,2.193067,103.174165,-31.379555
14.830000,131.088500,2.172675,102.998420,-31.198331
14.840000,130.850661,2.150751,102.811545,-31.011402
14.850000,130.601497,2.128206,102.615773,-30.831823
14.860000,130.346231,2.104066,102.415207,-30.625392
14.870000,130.093039,2.080446,102.216269,-30.425945
14.880000,129.853355,2.058336,102.027945,-30.236936
14.890000,129.641543,2.038977,101.861521,-30.064266
14.900000,129.473696,2.024436,101.729641,-29.931613
14.910000,129.365297,2.015752,101.644470,-29.840445
14.920000,129.328378,2.014541,101.615462,-29.811157
14.930000,129.368848,2.020891,101.647261,-29.837507
14.940000,129.485009,2.034873,101.738530,-29.923806
14.950000,129.667747,2.056061,101.882110,-30.073608
14.960000,129.902132,2.082302,102.066270,-30.258679
14.970000,130.170176,2.111833,102.276877,-30.464698
14.980000,130.453930,2.143566,102.499827,-30.693891
14.990000,130.737648,2.175186,102.722749,-30.917356
15.000000,131.009371,2.205647,102.936246,-31.131152
15.010000,131.261210,2.234042,103.134121,-31.329141
15.020000,131.488991,2.259810,103.313092,-31.508070
15.030000,131.691845,2.282229,103.472478,-31.656398
15.040000,131.871134,2.302433,103.613348,-31.802537
15.050000,132.029266,2.319581,103.737595,-31.926548
15.060000,132.169345,2.333855,103.847658,-32.030884
15.070000,132.294899,2.345484,103.946307,-32.118425
15.080000,132.409240,2.355631,104.036147,-32.213597
15.090000,132.515224,2.363796,104.119420,-32.302154
15.100000,132.615279,2.370160,104.198035,-32.386166
15.110000,132.711271,2.374619,104.273457,-32.461502
15.120000,132.804518,2.377504,104.346724,-32.534714
15.130000,132.895916,2.378872,104.418537,-32.606502
15.140000,132.985939,2.378509,104.489269,-32.671736
15.150000,133.074575,2.376871,104.558911,-32.741409
15.160000,133.161352,2.373667,104.627094,-32.809649
15.170000,133.245433,2.368812,104.693158,-32.875797
15.180000,133.325707,2.362658,104.756230,-32.949874
15.190000,133.400486,2.354347,104.814985,-33.014269
15.200000,133.467380,2.343900,104.867545,-33.072466
15.210000,133.523540,2.330601,104.911671,-33.111349
15.220000,133.565357,2.314845,104.944528,-33.144496
15.230000,133.588481,2.295799,104.962696,-33.157529
15.240000,133.587811,2.273750,104.962170,-33.162885
15.250000,133.557444,2.247526,104.938310,-33.139469
15.260000,133.491180,2.217356,104.886246,-33.098849
15.270000,133.382932,2.182324,104.801193,-33.025169
15.280000,133.227496,2.142103,104.679064,-32.914271
15.290000,133.021882,2.096129,104.517510,-32.752857
15.300000,132.767162,2.044692,104.317372,-32.541694
15.310000,132.470162,1.989547,104.084015,-32.307806
15.320000,132.144676,1.931915,103.828274,-32.056567
15.330000,131.811664,1.873186,103.566622,-31.788211
15.340000,131.497044,1.816584,103.319419,-31.539678
15.350000,131.227648,1.764219,103.107751,-31.321386
15.360000,131.025342,1.718439,102.948795,-31.156417
15.370000,130.901625,1.680863,102.851589,-31.064748
15.380000,130.854908,1.650981,102.814883,-31.034277
15.390000,130.871586,1.627408,102.827987,-31.048545
15.400000,130.930560,1.608538,102.874324,-31.096101
15.410000,131.009463,1.592399,102.936319,-31.159059
15.420000,131.090350,1.577401,102.999873,-31.223153
15.430000,131.162910,1.562858,103.056885,-31.285718
15.440000,131.225081,1.547892,103.105734,-31.328839
15.450000,131.281693,1.533647,103.150214,-31.372815
15.460000,131.342237,1.520519,103.197785,-31.414373
15.470000,131.418035,1.510004,103.257340,-31.473377
15.480000,131.519672,1.502597,103.337198,-31.547369
15.490000,131.654842,1.499697,103.443404,-31.658856
15.500000,131.826733,1.500879,103.578461,-31.793982
15.510000,132.033290,1.506171,103.740757,-31.956593
15.520000,132.267231,1.514657,103.924568,-32.135505
15.530000,132.517438,1.525762,104.121160,-32.332734
15.540000,132.771182,1.538270,104.320531,-32.538135
15.550000,133.015849,1.550269,104.512770,-32.725428
15.560000,133.240503,1.561397,104.689284,-32.902299
15.570000,133.437284,1.570614,104.843898,-33.057045
15.580000,133.601339,1.577399,104.972799,-33.186063
15.590000,133.730031,1.581431,105.073914,-33.287213
15.600000,133.822177,1.582303,105.146315,-33.354234
15.610000,133.876753,1.580333,105.189196,-33.397440
15.620000,133.890840,1.574983,105.200265,-33.408945
15.630000,133.857883,1.565683,105.174370,-33.383820
15.640000,133.766875,1.551498,105.102864,-33.313521
15.650000,133.601649,1.531551,104.973043,-33.196154
15.660000,133.341280,1.503231,104.768467,-32.993329
15.670000,132.963699,1.465323,104.471794,-32.698293
15.680000,132.453047,1.416779,104.070566,-32.297953
15.690000,131.811597,1.358231,103.566569,-31.793185
15.700000,131.075874,1.293375,102.988499,-31.211803
15.710000,130.330888,1.230643,102.403151,-30.631205
15.720000,129.710473,1.181329,101.915681,-30.135909
15.730000,129.370902,1.160026,101.648874,-29.862565
15.740000,129.437297,1.177462,101.701042,-29.901703
15.750000,129.947003,1.237549,102.101526,-30.300406
15.760000,130.828320,1.333827,102.793992,-31.006087
15.770000,131.931145,1.451276,103.660500,-31.870013
15.780000,133.086193,1.575411,104.568041,-32.783837
15.790000,134.155638,1.692835,105.408321,-33.627430
15.800000,135.054408,1.795270,106.114500,-34.334350
15.810000,135.746207,1.879035,106.658058,-34.882564
15.820000,136.228341,1.942570,107.036878,-35.254318
15.830000,136.515955,1.986978,107.262861,-35.467625
15.840000,136.630771,2.014340,107.353075,-35.550891
15.850000,136.594643,2.025950,107.324688,-35.510341
15.860000,136.426512,2.023924,107.192585,-35.371948
15.870000,136.141238,2.009427,106.968440,-35.141811
15.880000,135.749871,1.983628,106.660937,-34.828537
15.890000,135.261042,1.947810,106.276856,-34.444256
15.900000,134.683391,1.902627,105.822985,-33.984608
15.910000,134.029215,1.849825,105.308988,-33.464428
15.920000,133.319278,1.791947,104.751179,-32.905225
15.930000,132.587971,1.732289,104.176579,-32.328308
15.940000,131.886374,1.675842,103.625322,-31.773884
15.950000,131.279720,1.628795,103.148664,-31.293716
15.960000,130.836362,1.597531,102.800311,-30.942553
15.970000,130.609437,1.586743,102.622012,-30.757732
15.980000,130.618682,1.598956,102.629275,-30.771696
15.990000,130.841100,1.631116,102.804033,-30.944175
16.000000,131.216488,1.678381,103.098981,-31.243235
16.010000,131.665362,1.733398,103.451669,-31.605310
16.020000,132.109456,1.788860,103.800601,-31.968133
16.030000,132.486509,1.838393,104.096859,-32.271550
16.040000,132.756381,1.878085,104.308901,-32.484198
16.050000,132.900517,1.906220,104.422151,-32.597224
16.060000,132.917630,1.922694,104.435598,-32.615312
16.070000,132.818891,1.927906,104.358016,-32.536493
16.080000,132.624329,1.924068,104.205146,-32.387618
16.090000,132.359724,1.913264,103.997241,-32.183569
16.100000,132.053420,1.898118,103.756573,-31.946884
16.110000,131.733105,1.880994,103.504897,-31.693928
16.120000,131.422639,1.864163,103.260958,-31.443613
16.130000,131.138585,1.849490,103.037772,-31.214619
16.140000,130.888218,1.837995,102.841054,-31.018060
16.150000,130.669677,1.829168,102.669343,-30.841408
16.160000,130.474244,1.822575,102.515789,-30.683076
16.170000,130.290493,1.817520,102.371412,-30.539282
16.180000,130.108671,1.813208,102.228552,-30.402189
16.190000,129.924023,1.808801,102.083470,-30.257034
16.200000,129.738194,1.804974,101.937461,-30.116120
16.210000,129.558797,1.801749,101.796507,-29.969070
16.220000,129.397632,1.800686,101.669877,-29.836222
16.230000,129.267829,1.802754,101.567888,-29.722579
16.240000,129.181112,1.809733,101.499753,-29.653918
16.250000,129.146478,1.821961,101.472541,-29.626348
16.260000,129.169699,1.839447,101.490785,-29.633379
16.270000,129.252979,1.863275,101.556220,-29.698762
16.280000,129.395234,1.893019,101.667992,-29.816083
16.290000,129.592566,1.928195,101.823039,-29.982321
16.300000,129.838101,1.967544,102.015960,-30.181023
16.310000,130.122094,2.010006,102.239098,-30.404631
16.320000,130.432724,2.054534,102.483165,-30.649219
16.330000,130.757266,2.099978,102.738163,-30.910169
16.340000,131.083313,2.144738,102.994344,-31.172246
16.350000,131.399877,2.187339,103.243073,-31.421278
16.360000,131.698627,2.226063,103.477807,-31.634259
16.370000,131.973715,2.262018,103.693948,-31.850440
16.380000,132.221558,2.293720,103.888682,-32.045122
16.390000,132.440916,2.321068,104.061035,-32.222842
16.400000,132.631817,2.343389,104.211029,-32.372736
16.410000,132.794752,2.361003,104.339050,-32.506182
16.420000,132.929718,2.373264,104.445095,-32.612281
16.430000,133.035423,2.379421,104.528150,-32.679076
16.440000,133.108191,2.380417,104.585325,-32.736688
16.450000,133.140958,2.374555,104.611070,-32.757646
16.460000,133.122123,2.361182,104.596271,-32.744016
16.470000,133.033869,2.338658,104.526928,-32.681748
16.480000,132.850772,2.304045,104.383066,-32.534725
16.490000,132.538552,2.255112,104.137749,-32.292309
16.500000,132.054053,2.187824,103.757071,-31.909733
16.510000,131.348913,2.099022,103.203031,-31.364847
16.520000,130.380052,1.984796,102.441780,-30.606377
16.530000,129.131104,1.844690,101.460461,-29.625055
16.540000,127.645921,1.683648,100.293527,-28.458618
16.550000,126.063182,1.514522,99.049944,-27.209592
16.560000,124.622327,1.359048,97.917840,-26.063378
16.570000,123.604010,1.242822,97.117731,-25.247310
16.580000,123.207747,1.184360,96.806381,-24.930158
16.590000,123.442958,1.184298,96.991190,-25.108529
16.600000,124.126105,1.227739,97.527950,-25.664666
16.610000,124.987634,1.289687,98.204867,-26.357838
16.620000,125.797181,1.349527,98.840942,-27.004105
16.630000,126.426750,1.395429,99.335605,-27.498286
16.640000,126.846917,1.425407,99.665737,-27.841311
16.650000,127.091398,1.440514,99.857830,-28.023443
16.660000,127.221374,1.447366,99.959954,-28.126688
16.670000,127.301318,1.450872,100.022767,-28.185997
16.680000,127.385641,1.456066,100.089021,-28.249765
16.690000,127.513054,1.466625,100.189132,-28.353872
16.700000,127.705140,1.483772,100.340057,-28.498788
16.710000,127.967765,1.508707,100.546406,-28.705306
16.720000,128.294433,1.541010,100.803075,-28.973547
16.730000,128.670108,1.577817,101.098249,-29.258642
16.740000,129.075615,1.618438,101.416862,-29.572681
16.750000,129.491885,1.660742,101.743933,-29.894954
16.760000,129.902882,1.704018,102.066859,-30.234758
16.770000,130.297147,1.745591,102.376640,-30.550210
16.780000,130.667357,1.784819,102.667520,-30.841092
16.790000,131.009943,1.821410,102.936696,-31.110140
16.800000,131.324413,1.855109,103.183780,-31.357041
16.810000,131.611662,1.885795,103.409477,-31.582566
16.820000,131.872820,1.913622,103.614673,-31.793149
16.830000,132.108268,1.937748,103.799668,-31.972685
16.840000,132.316892,1.958625,103.963588,-32.136716
16.850000,132.495835,1.975622,104.104186,-32.277557
16.860000,132.640305,1.987946,104.217699,-32.385957
16.870000,132.743014,1.995322,104.298398,-32.467216
16.880000,132.794293,1.996818,104.338689,-32.513672
16.890000,132.782509,1.990658,104.329431,-32.499835
16.900000,132.693976,1.975869,104.259869,-32.420358
16.910000,132.513717,1.951910,104.118236,-32.279815
16.920000,132.227656,1.917209,103.893473,-32.055919
16.930000,131.825713,1.870883,103.577660,-31.735240
16.940000,131.306830,1.813626,103.169965,-31.327363
16.950000,130.686017,1.746917,102.682182,-30.838209
16.960000,130.000534,1.674726,102.143587,-30.302373
16.970000,129.312510,1.602301,101.602994,-29.752487
16.980000,128.703164,1.537964,101.124221,-29.269577
16.990000,128.255576,1.488982,100.772544,-28.909359
17.000000,128.029965,1.461446,100.595278,-28.731297
17.010000,128.042494,1.456484,100.605122,-28.737478
17.020000,128.259634,1.471630,100.775733,-28.911700
17.030000,128.611762,1.500644,101.052405,-29.197932
17.040000,129.017781,1.535710,101.371421,-29.520211
17.050000,129.407905,1.570679,101.677948,-29.828613
17.060000,129.736390,1.601737,101.936044,-30.098149
17.070000,129.982969,1.625686,102.129785,-30.285892
17.080000,130.147387,1.643709,102.258971,-30.424943
17.090000,130.241335,1.655042,102.332788,-30.486586
17.100000,130.280732,1.662409,102.363743,-30.516462
17.110000,130.280571,1.666620,102.363617,-30.515558
17.120000,130.251840,1.668627,102.341042,-30.492563
17.130000,130.200061,1.669385,102.300358,-30.462707
17.140000,130.125367,1.667990,102.241670,-30.404171
17.150000,130.024035,1.664615,102.162052,-30.324776
17.160000,129.890602,1.659064,102.057211,-30.225709
17.170000,129.719942,1.650247,101.923121,-30.086289
17.180000,129.509438,1.638490,101.757724,-29.915352
17.190000,129.260564,1.624263,101.562179,-29.719503
17.200000,128.979645,1.608474,101.341457,-29.509104
17.210000,128.677361,1.591518,101.103948,-29.276287
17.220000,128.368192,1.574597,100.861028,-29.026973
17.230000,128.069236,1.559606,100.626133,-28.780269
17.240000,127.797650,1.548664,100.412744,-28.560608
17.250000,127.568493,1.543221,100.232691,-28.379930
17.260000,127.393150,1.544363,100.094922,-28.247257
17.270000,127.277998,1.552218,100.004444,-28.156701
17.280000,127.224035,1.567323,99.962045,-28.119961
17.290000,127.227080,1.588777,99.964437,-28.122746
17.300000,127.278775,1.615735,100.005055,-28.158451
17.310000,127.367998,1.647299,100.075159,-28.223686
17.320000,127.482073,1.682644,100.164789,-28.319378
17.330000,127.608335,1.719043,100.263996,-28.402736
17.340000,127.734865,1.756875,100.363413,-28.502602
17.350000,127.851299,1.794322,100.454896,-28.594417
17.360000,127.949813,1.831186,100.532301,-28.688436
17.370000,128.024818,1.865142,100.591234,-28.741959
17.380000,128.072711,1.896652,100.628864,-28.774124
17.390000,128.092046,1.925443,100.644056,-28.783802
17.400000,128.083108,1.951882,100.637033,-28.782155
17.410000,128.047343,1.975527,100.608932,-28.759324
17.420000,127.987093,1.996279,100.561592,-28.711766
17.430000,127.905537,2.014585,100.497512,-28.647367
17.440000,127.806143,2.030949,100.419417,-28.574488
17.450000,127.692450,2.045186,100.330086,-28.484928
17.460000,127.568019,2.057832,100.232319,-28.386942
17.470000,127.436353,2.069420,100.128867,-28.288761
17.480000,127.300789,2.079530,100.022352,-28.176527
17.490000,127.164210,2.089362,99.915039,-28.074560
17.500000,127.029015,2.098657,99.808814,-27.973654
17.510000,126.897078,2.107354,99.705149,-27.869890
17.520000,126.769956,2.115347,99.605267,-27.759002
17.530000,126.648711,2.123429,99.510003,-27.658279
17.540000,126.533894,2.131870,99.419789,-27.573558
17.550000,126.425590,2.139960,99.334694,-27.488454
17.560000,126.323546,2.147900,99.254516,-27.408278
17.570000,126.227501,2.155408,99.179052,-27.327360
17.580000,126.137043,2.163356,99.107977,-27.267224
17.590000,126.051695,2.170266,99.040918,-27.194631
17.600000,125.970980,2.177010,98.977499,-27.131215
